datetime,path,source,status,bytes_in,bytes_out,msg
2025-10-02T20:33:52,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.14ヘーゼル_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.14ヘーゼル_1month_lens.jpg,NG,606540,0,decode/reencode failed
2025-10-02T20:33:52,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.1チョコレート_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.1チョコレート_1month_lens.jpg,NG,606741,0,decode/reencode failed
2025-10-02T20:33:53,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.5ブラック_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.5ブラック_1month_lens.jpg,NG,606966,0,decode/reencode failed
2025-10-02T20:33:53,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.6ブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.6ブラウン_1month_lens.jpg,NG,606836,0,decode/reencode failed
2025-10-02T20:33:53,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.9ブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_NO.9ブラウン_1month_lens.jpg,NG,608020,0,decode/reencode failed
2025-10-02T20:33:54,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_クリアグレー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_クリアグレー_1month_lens.jpg,NG,606484,0,decode/reencode failed
2025-10-02T20:33:54,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_シマーブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_シマーブラウン_1month_lens.jpg,NG,606893,0,decode/reencode failed
2025-10-02T20:33:54,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_バターブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_バターブラウン_1month_lens.jpg,NG,606529,0,decode/reencode failed
2025-10-02T20:33:55,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_バニラブラウン_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_バニラブラウン_1month_lens.jpg,NG,606999,0,decode/reencode failed
2025-10-02T20:33:55,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_ピンクベージュ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_ピンクベージュ_1month_lens.jpg,NG,606874,0,decode/reencode failed
2025-10-02T20:33:55,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_プルモグレー_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_プルモグレー_1month_lens.jpg,NG,606435,0,decode/reencode failed
2025-10-02T20:33:56,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_モモピンク_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_モモピンク_1month_lens.jpg,NG,606575,0,decode/reencode failed
2025-10-02T20:33:56,imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_ラテベージュ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0009_シークレットキャンディーマジック_ラテベージュ_1month_lens.jpg,NG,606646,0,decode/reencode failed
2025-10-02T20:33:56,imagesnew1/lens/lens1/CM0011_シークレットキャンディーマジック_グレージュ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0011_シークレットキャンディーマジック_グレージュ_1month_lens.jpg,NG,606594,0,decode/reencode failed
2025-10-02T20:33:56,imagesnew1/lens/lens1/CM0011_シークレットキャンディーマジック_ダークモカ_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0011_シークレットキャンディーマジック_ダークモカ_1month_lens.jpg,NG,606465,0,decode/reencode failed
2025-10-02T20:33:57,imagesnew1/lens/lens1/CM0019_キャンディーマジック_アリアナヘーゼル_1month_lens.jpg,https://raw.githubusercontent.com/y4m4usr/HL001-quiz-karacon-academia-new/e2cbacf2d8d24222662151e6c4ed3edab7444774/imagesnew1/lens/lens1/CM0019_キャンディーマジック_アリアナヘーゼル_1month_lens.jpg,NG,606581,0,decode/reencode failed
